timestamp;date_gmt;status;attendance;home_team_name;away_team_name;gameweek;prematchppghome;prematchppgaway;home_ppg;away_ppg;home_team_goal_count;away_team_goal_count;total_goal_count;total_goals_at_half_time;home_team_goal_count_half_time;away_team_goal_count_half_time;home_team_goal_timings;away_team_goal_timings;home_team_corner_count;away_team_corner_count;home_team_yellow_cards;home_team_red_cards;away_team_yellow_cards;away_team_red_cards;home_team_first_half_cards;home_team_second_half_cards;away_team_first_half_cards;away_team_second_half_cards;home_team_shots;away_team_shots;home_team_shots_on_target;away_team_shots_on_target;home_team_shots_off_target;away_team_shots_off_target;home_team_fouls;away_team_fouls;home_team_possession;away_team_possession;team_a_xg;team_b_xg;average_goals_per_match_pre_match;btts_percentage_pre_match;over_15_percentage_pre_match;over_25_percentage_pre_match;over_35_percentage_pre_match;over_45_percentage_pre_match;over_15_ht_fhg_percentage_pre_match;over_05_ht_fhg_percentage_pre_match;over_15_2hg_percentage_pre_match;over_05_2hg_percentage_pre_match;average_corners_per_match_pre_match;average_cards_per_match_pre_match;detalhe;liga;mes;dia;ano;data
1529109000;Jun_16_2018___12_30am;complete;4893.0;crb;pontepreta;11.0;1.0;2.0;1.79;1.58;2;0;2;1;1;0;11_74;;7.0;6.0;1.0;0.0;3.0;1.0;0.0;1.0;1.0;3.0;17.0;12.0;7.0;4.0;10.0;8.0;20.0;11.0;48.0;52.0;2.14;1.62;2.28;35;58;35;35;10;48;90;20;60;9.3;6.15;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;16;2018;20180616
1529184600;Jun_16_2018___9_30pm;complete;4014.0;vilanova;atleticogo;11.0;1.6;1.0;1.79;1.42;0;0;0;0;0;0;;;5.0;5.0;1.0;0.0;3.0;0.0;1.0;0.0;1.0;2.0;10.0;5.0;3.0;3.0;7.0;2.0;14.0;12.0;52.0;48.0;1.33;0.81;2.23;48;48;48;48;0;23;48;45;80;12.15;5.65;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;16;2018;20180616
1529186400;Jun_16_2018___10_00pm;complete;518.0;oeste;criciuma;11.0;2.0;0.6;1.21;0.89;2;2;4;2;1;1;43_62;31_54;1.0;5.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;2.0;24.0;13.0;11.0;7.0;13.0;6.0;16.0;21.0;57.0;43.0;2.74;1.7;1.95;33;68;20;10;10;20;65;25;70;12.65;6.8;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;16;2018;20180616
1529193600;Jun_17_2018___12_00am;complete;2704.0;paysandu;csa;11.0;2.5;2.25;1.42;1.47;0;0;0;0;0;0;;;13.0;6.0;1.0;0.0;5.0;0.0;1.0;0.0;2.0;3.0;9.0;7.0;4.0;2.0;5.0;5.0;15.0;22.0;65.0;35.0;1.72;1.03;2.38;63;75;50;13;0;38;88;40;65;4.75;7.0;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;17;2018;20180617
1529446500;Jun_19_2018___10_15pm;complete;;pontepreta;csa;12.0;0.8;2.0;1.58;1.47;1;1;2;1;1;0;35;90_2;5.0;5.0;1.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;16.0;13.0;9.0;7.0;7.0;6.0;23.0;10.0;50.0;50.0;2.16;1.74;2.2;60;60;50;20;0;20;70;37;73;10.2;5.4;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;19;2018;20180619
1529454600;Jun_20_2018___12_30am;complete;4153.0;avai;guarani;12.0;1.6;0.8;1.53;1.21;3;3;6;2;2;0;26_39_73;51_60_66;7.0;5.0;2.0;0.0;7.0;0.0;0.0;2.0;0.0;7.0;19.0;10.0;8.0;5.0;11.0;5.0;16.0;18.0;52.0;48.0;2.21;1.34;2.7;70;80;50;30;10;30;60;50;78;13.2;5.4;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;20;2018;20180620
1529619300;Jun_21_2018___10_15pm;complete;1306.0;brasildepelotas;criciuma;12.0;1.4;0.67;1.37;0.89;1;0;1;1;1;0;20;;2.0;4.0;3.0;0.0;3.0;0.0;1.0;2.0;1.0;2.0;10.0;16.0;4.0;3.0;6.0;13.0;17.0;13.0;46.0;54.0;1.35;1.86;2.44;45;74;45;17;9;45;82;27;55;12.43;8.7;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;21;2018;20180621
1529627400;Jun_22_2018___12_30am;complete;7009.0;goias;juventude;12.0;0.8;1.6;1.63;1.0;1;1;2;2;1;1;32;22;7.0;7.0;3.0;0.0;5.0;0.0;0.0;3.0;3.0;2.0;15.0;7.0;7.0;5.0;8.0;2.0;13.0;19.0;60.0;40.0;2.03;1.33;2.5;70;80;60;20;0;40;70;55;82;10.8;7.2;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;22;2018;20180622
1529789400;Jun_23_2018___9_30pm;complete;6779.0;coritiba;figueirense;12.0;3.0;2.0;2.0;1.26;1;1;2;1;1;0;45;78;4.0;3.0;3.0;0.0;3.0;0.0;1.0;2.0;0.0;3.0;17.0;19.0;7.0;4.0;10.0;15.0;24.0;19.0;52.0;48.0;1.97;1.74;2.5;40;60;30;20;20;30;70;32;78;10.8;5.0;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;23;2018;20180623
1529791200;Jun_23_2018___10_00pm;complete;2530.0;saobento;londrina;12.0;2.0;1.0;1.79;1.05;0;1;1;0;0;0;;85;14.0;3.0;1.0;0.0;5.0;0.0;0.0;1.0;1.0;4.0;11.0;10.0;3.0;5.0;8.0;5.0;18.0;17.0;56.0;44.0;1.55;1.45;1.95;52;62;35;9;0;19;45;36;64;6.9;7.3;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;23;2018;20180623
1529791200;Jun_23_2018___10_00pm;complete;20907.0;fortaleza;oeste;12.0;3.0;0.5;2.26;1.21;1;2;3;1;0;1;63;10_87;8.0;4.0;4.0;0.0;2.0;0.0;1.0;3.0;1.0;1.0;12.0;9.0;6.0;6.0;6.0;3.0;;;47.0;53.0;1.74;1.19;2.67;50;83;42;25;9;34;67;36;78;12.66;5.0;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;23;2018;20180623
1529791200;Jun_23_2018___10_00pm;complete;569.0;boa;vilanova;12.0;0.4;1.4;1.16;1.21;0;2;2;1;0;1;;41_85;6.0;1.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;15.0;5.0;5.0;3.0;10.0;2.0;14.0;14.0;56.0;44.0;1.75;0.91;2.4;50;90;30;20;0;40;70;32;64;11.0;4.0;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;23;2018;20180623
1529791200;Jun_23_2018___10_00pm;complete;3873.0;sampaiocorrea;atleticogo;12.0;1.83;1.0;1.32;1.42;2;3;5;3;1;2;16_53;3_10_87;12.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;3.0;1.0;11.0;10.0;7.0;6.0;4.0;4.0;12.0;18.0;60.0;40.0;2.03;1.39;2.47;55;72;39;39;9;35;72;41;73;12.73;6.23;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;23;2018;20180623
1529798400;Jun_24_2018___12_00am;complete;3691.0;crb;paysandu;12.0;1.4;0.83;1.79;0.84;1;1;2;0;0;0;90_2;90_3;4.0;4.0;1.0;0.0;4.0;0.0;1.0;0.0;1.0;3.0;18.0;15.0;4.0;5.0;14.0;10.0;17.0;20.0;54.0;46.0;1.96;1.85;2.72;62;82;45;37;9;55;100;18;50;9.13;4.77;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;24;2018;20180624
1530051300;Jun_26_2018___10_15pm;complete;2153.0;juventude;vilanova;13.0;1.17;1.67;0.84;1.21;0;1;1;1;0;1;;41;4.0;7.0;4.0;0.0;2.0;0.0;0.0;4.0;1.0;1.0;10.0;13.0;3.0;7.0;7.0;6.0;16.0;18.0;52.0;48.0;1.28;1.73;2.34;58;83;25;25;0;17;83;34;67;9.0;4.0;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;26;2018;20180626
1530055800;Jun_26_2018___11_30pm;complete;659.0;oeste;avai;13.0;1.8;2.17;1.21;1.68;1;0;1;1;1;0;4;;1.0;6.0;2.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;6.0;22.0;2.0;5.0;4.0;17.0;14.0;11.0;37.0;63.0;0.75;2.47;2.17;37;74;27;27;0;35;55;42;83;6.93;4.1;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;26;2018;20180626
1530059400;Jun_27_2018___12_30am;complete;3868.0;goias;crb;13.0;0.83;0.67;1.63;0.74;2;1;3;0;0;0;49_80;79;5.0;4.0;5.0;1.0;1.0;0.0;3.0;3.0;1.0;0.0;8.0;5.0;4.0;5.0;4.0;0.0;19.0;13.0;47.0;53.0;1.29;1.12;2.5;58;84;42;25;9;34;83;42;75;11.5;5.84;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;27;2018;20180627
1530306000;Jun_29_2018___9_00pm;complete;6646.0;csa;coritiba;13.0;1.67;0.5;1.79;0.74;2;2;4;0;0;0;85_90_6;47_64;10.0;6.0;1.0;0.0;6.0;0.0;1.0;0.0;4.0;2.0;25.0;16.0;9.0;8.0;16.0;8.0;9.0;16.0;56.0;44.0;2.79;1.92;2.75;67;84;42;25;25;33;50;42;83;8.16;6.34;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;29;2018;20180629
1530310500;Jun_29_2018___10_15pm;complete;1528.0;atleticogo;brasildepelotas;13.0;1.33;0.5;1.68;1.26;2;1;3;2;1;1;3_79;9;6.0;6.0;3.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;17.0;10.0;6.0;6.0;11.0;4.0;14.0;24.0;53.0;47.0;2.03;1.48;3.09;67;75;58;50;25;75;75;38;63;11.34;6.17;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;29;2018;20180629
1530318600;Jun_30_2018___12_30am;complete;2248.0;guarani;boa;13.0;1.83;0.67;1.63;0.42;1;1;2;0;0;0;59;87;8.0;3.0;4.0;0.0;4.0;0.0;0.0;4.0;1.0;3.0;8.0;4.0;5.0;3.0;3.0;1.0;17.0;20.0;66.0;34.0;1.45;0.86;1.92;33;67;17;9;9;25;67;46;71;10.66;5.0;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;30;2018;20180630
1530392400;Jun_30_2018___9_00pm;complete;3833.0;figueirense;pontepreta;13.0;1.67;1.67;1.16;1.58;0;2;2;1;0;1;;42_90;7.0;5.0;4.0;0.0;4.0;0.0;2.0;2.0;1.0;3.0;5.0;7.0;2.0;5.0;3.0;2.0;12.0;15.0;54.0;46.0;1.03;1.23;2.0;34;59;25;17;9;34;83;21;71;9.5;7.33;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;30;2018;20180630
1530392400;Jun_30_2018___9_00pm;complete;2084.0;criciuma;saobento;13.0;1.0;1.0;1.58;0.68;1;0;1;0;0;0;86;;5.0;3.0;3.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;6.0;4.0;4.0;2.0;2.0;2.0;15.0;9.0;50.0;50.0;0.83;0.51;2.2;70;70;30;30;10;50;80;38;67;11.6;6.8;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;30;2018;20180630
1530401400;Jun_30_2018___11_30pm;complete;4776.0;paysandu;fortaleza;13.0;2.2;1.6;1.42;1.47;0;1;1;1;0;1;;39;5.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;12.0;9.0;4.0;4.0;8.0;5.0;18.0;11.0;50.0;50.0;1.83;1.42;1.9;50;70;30;10;0;40;60;38;59;11.4;6.8;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;06;30;2018;20180630
1530478800;Jul_01_2018___9_00pm;complete;1113.0;londrina;sampaiocorrea;13.0;1.17;0.6;1.84;0.68;1;1;2;0;0;0;63;49;3.0;5.0;4.0;0.0;3.0;0.0;1.0;3.0;1.0;2.0;13.0;6.0;6.0;5.0;7.0;1.0;20.0;16.0;57.0;43.0;1.72;1.08;2.44;54;64;45;27;9;45;82;29;63;12.23;6.77;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;01;2018;20180701
1530738000;Jul_04_2018___9_00pm;complete;4326.0;coritiba;paysandu;14.0;2.67;0.86;2.0;0.84;2;0;2;1;1;0;20_90_1;;10.0;9.0;2.0;0.0;3.0;1.0;0.0;2.0;0.0;4.0;16.0;13.0;7.0;6.0;9.0;7.0;22.0;14.0;50.0;50.0;1.97;1.67;2.19;60;68;30;15;7;30;77;31;62;9.6;5.96;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;04;2018;20180704
1530747000;Jul_04_2018___11_30pm;complete;3126.0;avai;goias;14.0;1.5;1.17;1.53;1.53;0;1;1;1;0;1;;42;14.0;1.0;1.0;0.0;2.0;0.0;1.0;0.0;2.0;0.0;21.0;7.0;9.0;4.0;12.0;3.0;10.0;15.0;60.0;40.0;2.64;0.99;3.17;75;92;67;42;9;42;67;54;81;11.33;5.16;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;04;2018;20180704
1530747000;Jul_04_2018___11_30pm;complete;1878.0;atleticogo;boa;14.0;1.57;0.71;1.68;0.42;2;0;2;0;0;0;55_59;;8.0;7.0;4.0;0.0;4.0;0.0;1.0;3.0;1.0;3.0;5.0;6.0;3.0;5.0;2.0;1.0;19.0;17.0;52.0;48.0;1.04;1.16;2.93;65;79;50;36;22;58;72;46;77;10.71;6.14;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;04;2018;20180704
1530747000;Jul_04_2018___11_30pm;complete;4036.0;crb;saobento;14.0;1.33;0.83;1.79;0.68;1;0;1;0;0;0;84;;13.0;4.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;24.0;4.0;8.0;3.0;16.0;1.0;20.0;14.0;58.0;42.0;2.77;0.82;2.17;59;75;25;25;0;50;75;35;73;8.83;4.33;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;04;2018;20180704
1530824400;Jul_05_2018___9_00pm;complete;757.0;oeste;guarani;14.0;2.0;0.83;1.21;1.21;0;1;1;1;0;1;;6;5.0;2.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;15.0;7.0;7.0;3.0;8.0;4.0;12.0;17.0;61.0;39.0;2.15;1.07;2.58;58;75;42;25;17;25;67;47;77;9.67;4.84;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;05;2018;20180705
1530833400;Jul_05_2018___11_30pm;complete;1076.0;brasildepelotas;csa;14.0;1.67;1.83;1.37;1.47;0;2;2;2;0;2;;33_41;8.0;3.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;19.0;12.0;6.0;6.0;13.0;6.0;12.0;18.0;67.0;33.0;2.34;1.43;2.09;50;67;42;9;0;25;75;35;66;7.17;7.17;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;05;2018;20180705
1530833400;Jul_05_2018___11_30pm;complete;5716.0;vilanova;londrina;14.0;1.5;1.33;1.79;1.05;1;1;2;1;1;0;28;88;1.0;5.0;2.0;0.0;2.0;0.0;0.0;2.0;1.0;1.0;10.0;11.0;7.0;4.0;3.0;7.0;15.0;15.0;42.0;58.0;1.36;1.3;1.17;17;25;17;9;0;17;25;27;62;8.66;7.83;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;05;2018;20180705
1530835200;Jul_06_2018___12_00am;complete;2528.0;criciuma;figueirense;14.0;1.33;1.83;1.58;1.26;1;1;2;1;1;0;30;76;6.0;5.0;4.0;0.0;3.0;0.0;2.0;2.0;0.0;3.0;12.0;12.0;4.0;4.0;8.0;8.0;22.0;13.0;43.0;57.0;1.43;1.51;2.67;59;67;33;33;25;33;75;27;70;11.67;6.0;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;06;2018;20180706
1531083600;Jul_08_2018___9_00pm;complete;8445.0;pontepreta;fortaleza;14.0;0.83;1.83;1.58;1.47;2;0;2;2;2;0;9_39;;4.0;6.0;1.0;0.0;4.0;0.0;0.0;1.0;2.0;2.0;8.0;4.0;5.0;0.0;3.0;4.0;13.0;13.0;39.0;61.0;1.28;0.64;2.09;59;67;33;17;0;25;67;31;69;13.67;5.67;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;08;2018;20180708
1531170000;Jul_09_2018___9_00pm;complete;4567.0;guarani;coritiba;15.0;1.71;0.57;1.63;0.74;2;1;3;2;1;1;4_48;44;6.0;8.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;13.0;9.0;9.0;5.0;4.0;4.0;7.0;17.0;46.0;54.0;1.88;1.42;2.36;57;86;22;22;14;22;50;47;79;10.71;6.0;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;09;2018;20180709
1531179000;Jul_09_2018___11_30pm;complete;3157.0;figueirense;oeste;15.0;1.43;0.86;1.16;1.21;1;2;3;2;1;1;43;1_72;3.0;5.0;3.0;0.0;2.0;0.0;1.0;2.0;1.0;1.0;12.0;16.0;6.0;4.0;6.0;12.0;11.0;17.0;57.0;43.0;1.59;1.69;2.5;57;79;36;22;7;43;86;25;75;10.28;6.14;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;09;2018;20180709
1531429200;Jul_12_2018___9_00pm;complete;425.0;londrina;avai;15.0;1.14;1.86;1.84;1.68;1;2;3;2;0;2;75;10_17;8.0;3.0;2.0;1.0;5.0;1.0;1.0;2.0;1.0;5.0;21.0;10.0;7.0;6.0;14.0;4.0;13.0;19.0;69.0;31.0;2.29;1.37;2.36;50;64;36;29;7;43;64;36;68;11.71;5.58;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;12;2018;20180712
1531438200;Jul_12_2018___11_30pm;complete;2348.0;paysandu;vilanova;15.0;1.83;1.86;1.42;1.21;1;2;3;0;0;0;83;53_90_6;3.0;6.0;2.0;0.0;6.0;2.0;1.0;1.0;1.0;7.0;15.0;16.0;3.0;4.0;12.0;12.0;19.0;14.0;59.0;41.0;1.54;1.54;1.75;31;61;16;7;0;24;85;21;54;9.0;3.79;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;12;2018;20180712
1531515600;Jul_13_2018___9_00pm;complete;2241.0;brasildepelotas;juventude;15.0;1.43;1.5;1.37;1.0;1;1;2;2;1;1;28;38;4.0;4.0;3.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;5.0;5.0;3.0;4.0;2.0;1.0;21.0;19.0;56.0;44.0;1.09;0.92;2.09;48;69;40;9;0;47;77;26;53;9.88;8.38;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;13;2018;20180713
1531524600;Jul_13_2018___11_30pm;complete;9973.0;goias;criciuma;15.0;1.14;0.57;1.63;0.89;2;1;3;2;1;1;35_63;29;4.0;6.0;2.0;0.0;2.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;6.0;8.0;9.0;15.0;11.0;43.0;57.0;1.72;1.86;2.57;65;79;50;22;7;43;79;43;72;13.29;7.43;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;13;2018;20180713
1531524600;Jul_13_2018___11_30pm;complete;493.0;boa;crb;15.0;0.33;0.57;1.16;0.74;0;1;1;0;0;0;;68;6.0;1.0;2.0;1.0;1.0;0.0;0.0;3.0;0.0;1.0;13.0;8.0;3.0;3.0;10.0;5.0;14.0;16.0;51.0;49.0;1.44;1.02;2.47;47;86;38;23;7;32;69;36;71;11.97;5.53;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;13;2018;20180713
1531528200;Jul_14_2018___12_30am;complete;8394.0;csa;sampaiocorrea;15.0;1.57;0.67;1.79;0.68;1;0;1;1;1;0;43;;5.0;3.0;1.0;0.0;4.0;0.0;0.0;1.0;3.0;1.0;22.0;11.0;8.0;2.0;14.0;9.0;12.0;12.0;53.0;47.0;2.36;1.14;2.66;61;69;52;30;15;31;55;44;74;8.81;5.93;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;14;2018;20180714
1531594800;Jul_14_2018___7_00pm;complete;15828.0;fortaleza;atleticogo;15.0;2.57;1.33;2.26;1.42;0;1;1;1;0;1;;21;9.0;2.0;0.0;0.0;5.0;1.0;0.0;0.0;3.0;3.0;31.0;8.0;11.0;3.0;20.0;5.0;12.0;26.0;67.0;33.0;3.65;1.03;2.79;55;77;62;41;9;24;62;50;75;13.86;4.67;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;14;2018;20180714
1531602000;Jul_14_2018___9_00pm;complete;2598.0;saobento;pontepreta;15.0;1.71;1.86;1.79;1.58;0;2;2;1;0;1;;39_54;7.0;7.0;3.0;0.0;2.0;0.0;2.0;1.0;1.0;1.0;7.0;8.0;2.0;6.0;5.0;2.0;10.0;10.0;57.0;43.0;1.14;1.44;2.08;43;64;29;14;7;14;65;25;72;9.29;6.72;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;14;2018;20180714
1531865700;Jul_17_2018___10_15pm;complete;4525.0;avai;atleticogo;16.0;1.29;1.57;1.53;1.42;0;0;0;0;0;0;;;10.0;3.0;2.0;0.0;3.0;0.0;1.0;1.0;1.0;2.0;5.0;3.0;3.0;0.0;2.0;3.0;15.0;12.0;48.0;52.0;1.07;0.6;2.79;57;64;50;50;14;36;71;47;77;13.0;5.86;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;17;2018;20180717
1531870200;Jul_17_2018___11_30pm;complete;5009.0;sampaiocorrea;juventude;14.0;1.57;1.43;1.32;1.0;0;0;0;0;0;0;;;7.0;4.0;4.0;1.0;6.0;0.0;2.0;3.0;1.0;5.0;16.0;7.0;6.0;5.0;10.0;2.0;22.0;23.0;58.0;42.0;1.71;0.95;2.43;64;79;36;22;15;57;79;36;61;12.14;7.58;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;17;2018;20180717
1531870200;Jul_17_2018___11_30pm;complete;7365.0;vilanova;brasildepelotas;16.0;1.43;0.43;1.79;1.26;0;0;0;0;0;0;;;6.0;2.0;2.0;0.0;3.0;0.0;2.0;0.0;1.0;2.0;19.0;9.0;12.0;2.0;7.0;7.0;12.0;24.0;66.0;34.0;2.4;0.84;1.64;43;50;29;14;0;43;50;20;54;9.57;6.15;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;17;2018;20180717
1531873800;Jul_18_2018___12_30am;complete;3824.0;guarani;figueirense;16.0;1.88;1.71;1.63;1.26;2;3;5;4;2;2;21_43;8_30_57;7.0;3.0;2.0;0.0;2.0;0.0;0.0;2.0;1.0;1.0;12.0;7.0;3.0;4.0;9.0;3.0;11.0;11.0;60.0;40.0;1.33;0.85;2.57;61;81;27;21;21;27;75;37;77;10.64;4.45;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;18;2018;20180718
1532124900;Jul_20_2018___10_15pm;complete;;criciuma;londrina;16.0;1.29;1.29;1.58;1.05;2;1;3;2;1;1;42_89;25;11.0;3.0;4.0;0.0;5.0;0.0;1.0;3.0;2.0;3.0;14.0;13.0;6.0;4.0;8.0;9.0;15.0;17.0;48.0;52.0;1.87;1.57;1.79;43;50;22;15;7;22;57;27;67;11.0;8.0;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;20;2018;20180720
1532129400;Jul_20_2018___11_30pm;complete;;sampaiocorrea;goias;16.0;1.5;1.43;1.32;1.53;1;3;4;1;1;0;21;68_72_90_4;6.0;3.0;2.0;0.0;4.0;0.0;0.0;2.0;1.0;3.0;17.0;12.0;9.0;7.0;8.0;5.0;22.0;15.0;50.0;50.0;1.98;1.48;2.62;61;81;48;27;13;40;73;43;70;11.42;5.92;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;20;2018;20180720
1532133000;Jul_21_2018___12_30am;complete;;csa;fortaleza;16.0;1.75;1.57;1.79;1.47;0;0;0;0;0;0;;;5.0;3.0;1.0;0.0;2.0;0.0;0.0;1.0;1.0;1.0;18.0;10.0;4.0;2.0;14.0;8.0;18.0;14.0;53.0;47.0;1.7;1.01;2.44;53;67;46;26;13;34;54;44;67;11.56;5.82;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;21;2018;20180721
1532201400;Jul_21_2018___7_30pm;complete;;juventude;crb;16.0;1.0;0.88;0.84;0.74;1;0;1;0;0;0;84;;9.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;2.0;1.0;15.0;15.0;9.0;3.0;6.0;12.0;15.0;12.0;54.0;46.0;2.3;1.58;2.27;55;67;34;27;7;14;75;30;63;9.92;5.63;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;21;2018;20180721
1532201400;Jul_21_2018___7_30pm;complete;;coritiba;saobento;16.0;2.71;0.71;2.0;0.68;2;2;4;3;2;1;3_32;36_84;4.0;5.0;2.0;1.0;3.0;0.0;1.0;2.0;2.0;1.0;9.0;11.0;4.0;5.0;5.0;6.0;23.0;11.0;48.0;52.0;1.12;1.37;1.71;43;57;14;7;0;29;64;33;84;10.14;5.28;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;21;2018;20180721
1532210400;Jul_21_2018___10_00pm;complete;;oeste;paysandu;16.0;1.71;0.75;1.21;0.84;2;2;4;3;1;2;34_51;5_24;2.0;5.0;2.0;0.0;4.0;0.0;1.0;1.0;2.0;2.0;10.0;14.0;4.0;7.0;6.0;7.0;11.0;18.0;61.0;39.0;1.33;1.74;2.17;52;73;26;20;7;26;80;27;60;7.56;4.95;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;21;2018;20180721
1532210400;Jul_21_2018___10_00pm;complete;;boa;pontepreta;16.0;0.29;2.0;1.16;1.58;2;1;3;2;2;0;21_25;60;4.0;3.0;3.0;0.0;1.0;0.0;1.0;2.0;1.0;0.0;14.0;9.0;5.0;3.0;9.0;6.0;21.0;12.0;44.0;56.0;1.78;1.4;2.09;28;75;21;14;7;28;73;27;70;11.34;6.99;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;21;2018;20180721
1532386800;Jul_23_2018___11_00pm;complete;;atleticogo;csa;17.0;1.75;2.0;1.68;1.47;2;2;4;3;1;2;3_84;7_20;15.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;23.0;5.0;9.0;4.0;14.0;1.0;5.0;17.0;67.0;33.0;2.86;0.83;2.95;66;80;59;39;19;52;73;47;72;9.75;5.59;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;23;2018;20180723
1532470500;Jul_24_2018___10_15pm;complete;;brasildepelotas;boa;17.0;1.38;0.63;1.37;0.42;2;0;2;0;0;0;48_75;;3.0;2.0;3.0;0.0;3.0;1.0;0.0;3.0;0.0;4.0;11.0;13.0;4.0;3.0;7.0;10.0;19.0;20.0;63.0;37.0;1.37;1.45;1.94;38;75;19;0;0;38;69;26;57;9.13;7.13;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;24;2018;20180724
1532470500;Jul_24_2018___10_15pm;complete;;figueirense;vilanova;17.0;1.25;2.0;1.16;1.21;2;1;3;2;2;0;6_30;72;6.0;8.0;2.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;12.0;11.0;3.0;6.0;9.0;5.0;18.0;15.0;43.0;57.0;1.42;1.92;2.19;44;75;32;13;0;32;82;22;72;9.5;5.25;_brazil_serie_b_matches_2018_to_2018_stats_csv;brazilserie;07;24;2018;20180724
